sva	Svan	Kartvelian	Geor, Cyrl			Yes
svb	Ulau-Suain	Western Oceanic				
svc	Vincentian Creole English					
sve	Serili					
svk	Slovakian Sign Language	sign				
svm	Molise Croatian	South Slavic	Latn	Slavo-molisano, Slavomolisano		
svs	Savosavo					
svx	Skalvian	Baltic				
swb	Maore Comorian	Bantu	Latn			
swf	Sere					
swg	Swabian	West Germanic	Latn			
swi	Sui					
swj	Sira					
swk	Malawi Sena					
swl	Swedish Sign Language	sign				
swm	Samosa					
swn	Sokna	Berber		Sawknah, Fezzan, Fogaha		
swo	Shanenawa	Panoan				
swp	Suau					
swq	Sharwa					
swr	Saweru					
sws	Seluwasan					
swt	Sawila					
swu	Suwawa					
sww	Sowa	North-Central Vanuatu				
swx	Suruahá	Arauan		Zuruahá, Suruaha, Suruwaha, Zuruaha, Índios do Coxodoá		
swy	Sarua					
sxb	Suba					
sxc	Sicanian					
sxe	Sighu					
sxg	Shixing					
sxk	Southern Kalapuya					
sxl	Selonian	Baltic		Selian		
sxm	Samre	Austro-Asiatic				
sxn	Sangir	Philippine	Latn			
sxo	Sorothaptic					
sxr	Saaroa	Austronesian	Latn			
sxs	Sasaru	Edoid	Latn			
sxu	Upper Saxon	West Germanic	Latn			
sxw	Saxwe Gbe					
sya	Siang					
syb	Central Subanen					
syc	Classical Syriac	Aramaic	Syrc			Yes
syi	Seki					
syk	Sukur	Chadic				
syl	Sylheti	Indo-Aryan	Sylo, Beng			
sym	Maya Samo					
syn	Senaya					
syo	Suoy					
syr	Syriac	Aramaic	Syrc			Yes
sys	Sinyar					
syw	Kagate					
syx	Shamay	Bantu	Latn	Osamayi, Samayi, Samay, Shamayi		
syy	Al-Sayyid Bedouin Sign Language	sign				
sza	Semelai					
szb	Ngalum					
szc	Semaq Beri	Afro-Asiatic				
szd	Seru	North Bornean				
sze	Seze	Omotic				
szg	Sengele	Bantu				
szl	Silesian	West Slavic	Latn	Upper Silesian, Silesian Polish, Upper Silesian Polish		
szn	Sula	Central Malayo-Polynesian				
szp	Suabo	South Bird's Head	Latn	Inanwatan		
szv	Isubu	Bantu	Latn	Isu, Isu (Fako Division), Isuwu, Suwu, Subu		
szw	Sawai	Halmahera-Cenderawasih				
taa	Lower Tanana	Athabaskan				
tab	Tabasaran	Lezghian	Cyrl	Tabassaran		
tac	Lowland Tarahumara	Taracahitic				
tad	Tause					
tae	Tariana	Arawakan				
taf	Tapirapé					
tag	Tagoi					
taj	Eastern Tamang					
tak	Tala					
tal	Tal					
tan	Tangale					
tao	Yami	Philippine	Latn	Tao		
tap	Taabwa					
taq	Tamasheq	Berber	Tfng, Arab, Latn			
tar	Central Tarahumara	Taracahitic	Latn			
tas	Tay Boi					
tau	Upper Tanana	Athabaskan				
tav	Tatuyo	Tucanoan				
taw	Tai					
tax	Tamki					
tay	Atayal	Austronesian	Latn			
taz	Tocho					
tba	Aikanã	isolate				
tbb	Tapeba					
tbc	Takia					
tbd	Kaki Ae	Western Oceanic				
tbe	Tanimbili	Oceanic				
tbf	Mandara	Western Oceanic				
tbg	North Tairora					
tbh	Thurawal					
tbi	Gaam	Eastern Sudanic				
tbj	Tiang	Western Oceanic				
tbk	Calamian Tagbanwa					
tbl	Tboli	Philippine				
tbm	Tagbu					
tbn	Barro Negro Tunebo					
tbo	Tawala	Western Oceanic				
tbp	Taworta	Lakes Plain		Diebroud, Dabra		
tbr	Tumtum	Kadu				
tbs	Tanguat	Papuan				
tbt	Kitembo	Bantu		Tembo		
tbu	Tubar	Taracahitic		Tubare		
tbv	Tobo					
tbw	Tagbanwa					
tbx	Kapin					
tby	Tabaru					
tbz	Ditammari					
tca	Ticuna					
tcb	Tanacross	Athabaskan				
tcc	Datooga	Eastern Sudanic	Latn			
tcd	Tafi					
tce	Southern Tutchone	Athabaskan				
tcf	Malinaltepec Tlapanec					
tcg	Tamagario					
tch	Turks And Caicos Creole English					
tci	Wára					
tck	Tchitchege					
tcm	Tanahmerah					
tcn	Tichurong					
tco	Taungyo					
tcp	Tawr Chin	Kukish		Tawr		
tcq	Kaiy					
tcs	Torres Strait Creole	creole or pidgin	Latn	Big Thap, Blaikman, Brokan, Broken, Broken English, Cape York Creole, Lockhart Creole, Papuan Pidgin English, Torres Strait Brokan, Torres Strait Broken, Torres Strait Pidgin, Yumplatok		
tct	T'en					
tcu	Southeastern Tarahumara	Taracahitic				
tcw	Tecpatlán Totonac					
tcx	Toda	Dravidian				
tcy	Tulu	Dravidian	Knda			
tcz	Thado Chin	Kukish		Thado		
tda	Tagdal					
tdb	Panchpargania					
tdc	Emberá-Tadó					
tdd	Tai Nüa	Southwestern Tai	Tale			
tde	Tiranige Diga Dogon	Dogon				
tdf	Talieng			Taliang, Tariang, Kasseng		
tdg	Western Tamang					
tdh	Thulung					
tdi	Tomadino	Bungku-Tolaki	Latn			
tdj	Tajio					
tdk	Tambas					
tdl	Sur					
tdm	Taruma			Taruamá		
tdn	Tondano					
tdo	Teme					
tdq	Tita					
tdr	Todrah	Mon-Khmer				
tds	Doutai	Lakes Plain		Taori		
tdt	Tetun Dili	creole or pidgin	Latn	Tetum Dili, Tetun Prasa, Tétum Praça, Tetun-Dili, Tetun-Prasa		
tdu	Tempasuk Dusun					
tdv	Toro					
tdy	Tadyawan					
tea	Temiar					
teb	Tetete	Tucanoan				
tec	Terik	Eastern Sudanic				
ted	Tepo Krumen					
tee	Huehuetla Tepehua					
tef	Teressa					
teg	Teke-Tege					
teh	Tehuelche					
tei	Torricelli	Torricelli				
tek	Ibali Teke					
tem	Timne					
ten	Tama (Colombia)	Tucanoan		Tama		
teo	Ateso	Eastern Sudanic	Latn			
tep	Tepecano	Uto-Aztecan				
teq	Temein	Eastern Sudanic				
ter	Tereno	Arawakan				
tes	Tengger					
tet	Tetum	Central Malayo-Polynesian	Latn	Tetun		
teu	Soo					
tev	Teor	Central Malayo-Polynesian				
tew	Tewa	Kiowa-Tanoan	Latn	Tano, Santa Clara Tewa, San Ildefonso Tewa, Tesuque Tewa, Nambe Tewa, Ohkay Owingeh, Pojoaque		
tex	Tennet	Eastern Sudanic				
tey	Tulishi	Kadu	Latn			
tfi	Tofin Gbe					
tfn	Dena'ina	North Athabaskan	Latn	Tanaina		
tfo	Tefaro					
tfr	Teribe					
tft	Ternate					
tga	Sagalla					
tgb	Tobilung					
tgc	Tigak	Western Oceanic				
tgd	Ciwogai					
tge	Eastern Gorkha Tamang					
tgf	Chalikha					
tgg	Tangga	Western Oceanic				
tgh	Tobagonian Creole English					
tgi	Lawunuia	Western Oceanic				
tgn	Tandaganon					
tgo	Sudest	Western Oceanic				
tgp	Tangoa	North-Central Vanuatu	Latn			
tgq	Tring	North Sarawakan				
tgr	Tareng	Mon-Khmer				
tgs	Nume	North-Central Vanuatu				
tgt	Central Tagbanwa	Philippine	Tagb			
tgu	Tanggu	Papuan				
tgv	Tingui-Boto					
tgw	Tagwana Senoufo					
tgx	Tagish	Athabaskan				
tgy	Togoyo					
thc	Tai Hang Tong					
thd	Kuuk Thaayorre	Paman	Latn	Thaayorre, Thayore		
the	Chitwania Tharu					
thf	Thangmi					
thh	Northern Tarahumara	Taracahitic				
thi	Tai Long					
thk	Tharaka					
thl	Dangaura Tharu					
thm	Aheu	Vietic				
thn	Thachanadan	Dravidian				
thp	Thompson					
thq	Kochila Tharu					
thr	Rana Tharu					
ths	Thakali					
tht	Tahltan	Athabaskan				
thu	Thuri	Eastern Sudanic				
thv	Tahaggart Tamahaq	Berber	Tfng, Arab, Latn	Tamahaq, Tahaggart, Ahaggar		
thw	Thudam					
thy	Tha					
thz	Tayart Tamajeq	Berber	Tfng, Arab, Latn	Air Tamajeq		
tia	Tidikelt Tamazight	Berber		Tidikelt		
tic	Tira					
tif	Tifal					
tig	Tigre	Ethiopian Semitic	Ethi			
tih	Timugon Murut					
tii	Tiene					
tij	Tilung					
tik	Tikar	Bantoid				
til	Tillamook					
tim	Timbe					
tin	Tindi	Avaro-Andian				
tio	Teop	Western Oceanic				
tip	Trimuris					
tiq	Tiéfo					
tis	Masadiit Itneg					
tit	Tinigua					
tiu	Adasen					
tiv	Tivi	Bantoid	Latn	Tiv		
tiw	Tiwi	isolate	Latn			
tix	Southern Tiwa	Kiowa-Tanoan	Latn	Isleta, Isleta Tiwa, Isleta Pueblo, Sandia, Sandia Tiwa, Sandia Pueblo		
tiy	Tiruray	Philippine	Latn			
tiz	Tai Hongjin					
tja	Tajuasohn					
tjg	Tunjung	Malayo-Polynesian				
tji	Northern Tujia					
tjm	Timucua					
tjn	Tonjon					
tjo	Temacine Tamazight	Berber				
tjs	Southern Tujia	Tibeto-Burman	Latn			
tju	Tjurruru	Ngayarda				
tjw	Chaap Wuurong	Pama-Nyungan	Latn	Djabwurrung, Djab Wurrung, Tjapwurrung		
tka	Truká					
tkb	Buksa					
tkd	Tukudede	Central Malayo-Polynesian	Latn			
tke	Takwane					
tkf	Tukumanféd					
tkl	Tokelauan	Polynesian	Latn			
tkm	Takelma					
tkn	Toku-No-Shima	Ryukyuan				
tkp	Tikopia	Polynesian	Latn			
tkq	Tee	Benue-Congo				
tkr	Tsakhur	Lezghian	Cyrl	Caxur, Tsaxur		
tks	Takestani	Iranian				
tkt	Kathoriya Tharu					
tku	Upper Necaxa Totonac					
tkv	Mur Pano			Pano		
tkw	Teanu	Oceanic				
tkx	Tangko					
tkz	Takua	Mon-Khmer				
tla	Southwestern Tepehuan	Uto-Aztecan				
tlb	Tobelo					
tlc	Yecuatla Totonac					
tld	Talaud					
tlf	Telefol					
tlg	Tofanma					
tlh	Klingon	constructed	Latn			
tli	Tlingit	Na-Dene	Latn, Cyrl			
tlj	Talinga-Bwisi					
tlk	Taloki					
tll	Tetela					
tlm	Tolomako	North-Central Vanuatu				
tln	Talondo'					
tlo	Talodi					
tlp	Filomena Mata-Coahuitlán Totonac					
tlq	Tai Loi	Austro-Asiatic				
tlr	Talise	Southeast Solomonic				
tls	Tambotalo	North-Central Vanuatu				
tlt	Teluti			Sou Nama		
tlu	Tulehu	Central Malayo-Polynesian				
tlv	Taliabu	Central Malayo-Polynesian	Latn	Taliabu, Soboyo		
tlx	Khehek	Admiralty Islands				
tly	Talysh	Iranian	Latn, Cyrl, fa-Arab	Talyshi, Talishi, Taleshi, Tolashi, Asalemi, Anbarani		
tma	Tama (Chad)	Eastern Sudanic		Tama		
tmb	Avava	North-Central Vanuatu				
tmc	Tumak					
tmd	Haruai					
tme	Tremembé					
tmf	Toba-Maskoy					
tmg	Ternateño					
tmh	Tuareg	Berber	Tfng, Arab, Latn	Tamashek, Tamahaq, Tamajaq, Tamasheq		
tmi	Tutuba	North-Central Vanuatu				
tmj	Samarokena					
tmk	Northwestern Tamang					
tml	Tamnim Citak					
tmm	Tai Thanh					
tmo	Temoq					
tmp	Tai Mène					
tmq	Tumleo	Western Oceanic				
tms	Tima					
tmt	Tasmate	North-Central Vanuatu				
tmu	Iau	Lakes Plain		Turu		
tmv	Motembo	Bantu		Tembo		
tmw	Temuan	Malayic	Latn			
tmy	Tami					
tmz	Tamanaku	Cariban				
tna	Tacana	Tacanan	Latn			
tnb	Western Tunebo					
tnc	Tanimuca-Retuarã	Tucanoan				
tnd	Angosturas Tunebo					
tne	Tinoc Kallahan					
tng	Tobanga					
tnh	Maiani					
tni	Tandia	Halmahera-Cenderawasih				
tnk	Kwamera					
tnl	Lenakel					
tnm	Tabla					
tnn	North Tanna					
tno	Toromono	Tacanan				
tnp	Whitesands					
tnq	Taino	Arawakan	Latn	Taíno		
tnr	Bedik					
tns	Tenis	Western Oceanic				
tnt	Tontemboan	Philippine	Latn			
tnu	Tay Khang					
tnv	Tangchangya	Indo-Aryan	Cakm			
tnw	Tonsawang					
tnx	Tanema	Oceanic				
tny	Tongwe					
tnz	Ten'edn	Austro-Asiatic	Latn	Tonga		
tob	Toba	Guaicuruan	Latn	Chaco Sur, Namqom, Qom, Toba Qom		
toc	Coyutla Totonac					
tod	Toma					
tof	Gizrra					
tog	Tonga (Malawi)	Bantu	Latn	Kitonga, Chitonga, Siska, Sisya, Tonga, Western Nyasa		
toh	Tonga (Mozambique)			Gitonga, Tonga		
toi	Tonga (Zambia)			Tonga, Chitonga, Plateau Tonga, Zambezi		
toj	Tojolabal					
tol	Tolowa	Athabaskan	Latn	Smith River, Smith River Tolowa		
tom	Tombulu					
too	Xicotepec De Juárez Totonac					
top	Papantla Totonac					
toq	Toposa					
tor	Togbo-Vara Banda					
tos	Highland Totonac					
tou	Tho	Vietic				
tov	Upper Taromi	Iranian				
tow	Jemez	Kiowa-Tanoan	Latn	Towa		
tox	Tobian	Micronesian				
toy	Topoiyo					
toz	To					
tpa	Taupota	Western Oceanic				
tpc	Azoyú Me'phaa					
tpe	Tippera					
tpf	Tarpia	Western Oceanic				
tpg	Kula					
tpi	Tok Pisin	creole or pidgin	Latn	Melanesian Pidgin English, Neo-Melanesian, New Guinea Pidgin		
tpj	Tapieté					
tpk	Tupinikin					
tpl	Tlacoapa Me'phaa					
tpm	Tampulma					
tpn	Tupinambá	Tupian	Latn			
tpo	Tai Pao					
tpp	Pisaflores Tepehua					
tpq	Tukpa					
tpr	Tuparí					
tpt	Tlachichilco Tepehua					
tpu	Tampuan					
tpv	Tanapag	Micronesian				
tpw	Old Tupi	Tupian	Latn			
tpx	Acatepec Me'phaa					
tpy	Trumai					
tpz	Tinputz	Western Oceanic				
tqb	Tembé					
tql	Lehali					
tqm	Turumsa					
tqn	Tenino	Sahaptian				
tqo	Toaripi					
tqp	Tomoip	Western Oceanic				
tqq	Tunni	Cushitic				
tqr	Torona					
tqt	Western Totonac					
tqu	Touo					
tqw	Tonkawa					
tra	Tirahi					
trb	Terebu	Western Oceanic				
trc	Copala Triqui	Trique				
trd	Turi	Munda				
tre	East Tarangan					
trf	Trinidadian Creole English					
trg	Lishán Didán					
trh	Turaka					
tri	Trió	Cariban				
trj	Toram					
trl	Traveller Scottish					
trm	Tregami	Nuristani				
trn	Trinitario	Arawakan		Trinitario Moxos, Moxo, Moxos, Mojo, Moxa		
tro	Tarao	Tibeto-Burman	Latn	Tarao Naga, Taraotrong, Tarau		
trp	Kokborok	Tibeto-Burman				
trq	San Martín Itunyoso Triqui	Trique				
trr	Taushiro					
trs	Chicahuaxtla Triqui	Trique				
trt	Tunggare					
tru	Turoyo	Aramaic	Syrc, Latn			
trv	Taroko	Austronesian	Latn	Seediq		
trw	Torwali	Dardic	ur-Arab			
trx	Tringgus	Land Dayak		Tringus, Tringgus-Sembaan Bidayuh		
try	Turung					
trz	Torá					
tsa	Tsaangi					
tsb	Tsamai	Cushitic				
tsc	Tswa					
tsd	Tsakonian	Hellenic				
tse	Tunisian Sign Language	sign				
tsf	Southwestern Tamang					
tsg	Tausug	Philippine	Latn			
tsh	Tsuvan					
tsi	Tsimshian					
tsj	Tshangla					
tsk	Tseku					
tsl	Ts'ün-Lao					
tsm	Turkish Sign Language	sign				
tsp	Northern Toussian					
tsq	Thai Sign Language	sign				
tsr	Akei	North-Central Vanuatu				
tss	Taiwan Sign Language	Japanese Sign Languages				
tsu	Tsou	Austronesian	Latn			
tsv	Tsogo					
tsw	Tsishingini					
tsx	Mubami					
tsy	Tebul Sign Language	sign				
tta	Tutelo	Siouan				
ttb	Gaa					
ttc	Tektiteko					
ttd	Tauade					
tte	Bwanabwana	Western Oceanic	Latn	Tubetube		
ttf	Tuotomb	Bantoid				
ttg	Tutong	North Sarawakan				
tth	Upper Ta'oih	Mon-Khmer				
tti	Tobati	Western Oceanic				
ttj	Tooro					
ttk	Totoro					
ttl	Totela					
ttm	Northern Tutchone	Athabaskan				
ttn	Towei					
tto	Lower Ta'oih	Mon-Khmer				
ttp	Tombelala					
ttq	Tawallammat Tamajaq	Berber	Tfng, Arab, Latn			
ttr	Tera					
tts	Isan	Southwestern Tai	Thai	Isanese, Isaan, Issan		
ttt	Tat	Iranian	Cyrl, Latn, Armn, fa-Arab	Caucasian Tat, Muslim Tat, Armeno-Tat		
ttu	Torau	Western Oceanic				
ttv	Titan	Admiralty Islands				
ttw	Long Wat	North Sarawakan		Tutoh		
tty	Sikaritai					
ttz	Tsum					
tua	Wiarumus	Torricelli				
tub	Tübatulabal	Uto-Aztecan				
tuc	Mutu	Western Oceanic				
tud	Tuxá					
tue	Tuyuca	Tucanoan				
tuf	Central Tunebo					
tug	Tunia					
tuh	Taulil					
tui	Tupuri	Atlantic-Congo				
tuj	Tugutil					
tul	Tula					
tum	Tumbuka	Bantu	Latn			
tun	Tunica	isolate	Latn			
tuo	Tucano	Tucanoan				
tuq	Tedaga					
tus	Tuscarora	Iroquoian	Latinx			
tuu	Tututni	Pacific Coast Athabaskan				
tuv	Turkana	Eastern Sudanic				
tux	Tuxináwa	Panoan				
tuy	Tugen	Eastern Sudanic				
tuz	Turka	Gur				
tva	Vaghua	Western Oceanic				
tvd	Tsuvadi					
tve	Te'un	Central Malayo-Polynesian				
tvk	Southeast Ambrym	North-Central Vanuatu				
tvl	Tuvaluan	Polynesian	Latn			
tvm	Tela-Masbuar					
tvn	Tavoyan					
tvo	Tidore					
tvs	Taveta					
tvt	Tutsa Naga					
tvu	Tunen	Bantoid		Tunen-Aling'a		
tvw	Sedoa					
tvy	Timor Pidgin					
twa	Twana					
twb	Western Tawbuid					
twc	Teshenawa					
twe	Teiwa	Trans-New Guinea	Latn	Tewa		
twf	Taos	Kiowa-Tanoan	Latn	Northern Tiwa		
twg	Tereweng					
twh	Tai Dón					
twl	Tawara					
twm	Tawang Monpa					
twn	Twendi					
two	Tswapong					
twp	Ere	Admiralty Islands				
twq	Tasawaq					
twr	Southwestern Tarahumara	Taracahitic				
twt	Turiwára					
twu	Termanu	Central Malayo-Polynesian				
tww	Tuwari					
twx	Tewe					
twy	Tawoyan			Taboyan		
txa	Tombonuo					
txb	Tocharian B	Tocharian		West Tocharian, Kuchean		
txc	Tsetsaut	Athabaskan				
txe	Totoli	Tomini-Tolitoli	Latn			
txg	Tangut	Sino-Tibetan	Tang			
txh	Thracian	Indo-European	Grek			
txi	Ikpeng	Cariban				
txj	Tarjumo	Saharan	Latn, Arab			
txm	Tomini					
txn	West Tarangan					
txo	Toto					
txq	Tii	Central Malayo-Polynesian				
txr	Tartessian					
txs	Tonsea					
txt	Citak					
txu	Kayapó					
txx	Tatana					
tya	Tauya					
tye	Kyenga					
tyh	O'du	Mon-Khmer				
tyi	Teke-Tsaayi					
tyj	Tai Do					
tyl	Thu Lao					
tyn	Kombai					
typ	Thaypan					
tyr	Tai Daeng					
tys	Tày Sa Pa					
tyt	Tày Tac					
tyu	Kua					
tyv	Tuvan	Turkic	Cyrl	Tyvan		
tyx	Teke-Tyee					
tyz	Tày					
tza	Tanzanian Sign Language	sign				
tzh	Tzeltal					
tzj	Tz'utujil	Mayan	Latn	Tzutujil		
tzl	Talossan	constructed	Latn		Yes	
tzm	Central Atlas Tamazight	Berber	Tfng, Arab, Latn			
tzn	Tugun					
tzo	Tzotzil	Mayan	Latn			
tzx	Tabriak		Latn	Karawari		
uam	Uamué					
uan	Kuan					
uar	Tairuma					
uba	Ubang	Benue-Congo				
ubi	Ubi					
ubl	Buhi'non Bikol					
ubr	Ubir	Western Oceanic				
ubu	Umbu-Ungu					
uby	Ubykh	Northwest Caucasian	Latn, Cyrl			
uda	Uda					
ude	Udihe	Tungusic	Cyrl	Udege, Udekhe, Udeghe		
udg	Muduga	Dravidian				
udi	Udi	Northeast Caucasian	Cyrl, Latn, Armn, Geor			
udj	Ujir					
udl	Uldeme					
udm	Udmurt	Permic	Cyrl			
udu	Uduk					
ues	Kioko					
ufi	Ufim	Finisterre				
uga	Ugaritic	Northwest Semitic	Ugar			
ugb	Kuku-Ugbanh					
uge	Ughele	Western Oceanic				
ugn	Ugandan Sign Language	sign				
ugo	Ugong					
ugy	Uruguayan Sign Language	sign				
uha	Uhami	Edoid	Latn			
uhn	Damal					
uis	Uisai					
uiv	Iyive	Bantoid				
uji	Tanjijili					
uka	Kaburi					
ukg	Ukuriguma					
ukh	Ukhwejo					
ukl	Ukrainian Sign Language	sign				
ukp	Ukpe-Bayobiri	Benue-Congo				
ukq	Ukwa					
uks	Kaapor Sign Language	sign				
uku	Ukue	Edoid	Latn			
ukw	Ukwuani-Aboh-Ndoni	Atlantic-Congo				
uky	Kuuk Yak	Southwest Pama-Nyungan				
ula	Fungwa	Benue-Congo		Ula, Ura		
ulb	Ulukwumi					
ulc	Ulch	Tungusic				
ule	Lule		Latn			
ulf	Afra					
uli	Ulithian	Micronesian				
ulk	Meriam	Trans-New Guinea	Latn			
ull	Ullatan	Dravidian				
ulm	Ulumanda'					
uln	Unserdeutsch	creole or pidgin	Latn	Rabaul Creole German		
ulu	Uma' Lung	North Sarawakan				
ulw	Ulwa					
uma	Umatilla	Sahaptian				
umb	Umbundu	Bantu	Latn	South Mbundu		
umc	Marrucinian	Italic	Latn, Ital			
umd	Umbindhamu					
umg	Umbuygamu					
umi	Ukit					
umm	Umon	Benue-Congo				
umn	Makyan Naga					
umo	Umotína					
ump	Umpila					
umr	Umbugarla					
ums	Pendau					
umu	Munsee	Lenape	Latn			
una	North Watut	Western Oceanic				
und	Undetermined	not a family	Zyyy			
une	Uneme	Edoid	Latn			
ung	Ngarinyin					
unk	Enawené-Nawé	Arawakan				
unm	Unami	Lenape	Latn			Yes
unn	Kurnai	Pama-Nyungan	Latn	Gunai, Gaanay, Ganai, Gunnai', Kurnay		
unr	Mundari	Munda				
unu	Unubahe					
unx	Munda	Munda				
unz	Unde Kaili	Kaili-Pamona	Latn	Banava, Ndepuu, West Kaili, Lole, Ganti		
uok	Uokha	Edoid	Latn			
upi	Umeda					
upv	Uripiv-Wala-Rano-Atchin	North-Central Vanuatu				
ura	Urarina					
urb	Urubú-Kaapor	Tupian	Latn			
urc	Urningangg					
ure	Uru					
urf	Uradhi	Pama-Nyungan	Latn			
urg	Urigina	Trans-New Guinea				
urh	Urhobo	Edoid	Latn			
uri	Urim	Torricelli				
urk	Urak Lawoi'					
url	Urali	Dravidian	Knda			
urm	Urapmin					
urn	Uruangnirin	Central Malayo-Polynesian	Latn			
uro	Ura (New Guinea)	Papuan		Ura (Papua New Guinea)		
urp	Uru-Pa-In					
urr	Lehalurup					
urt	Urat	Torricelli				
uru	Urumi					
urv	Uruava	Western Oceanic				
urw	Sop					
urx	Urimo	Torricelli				
ury	Orya					
urz	Uru-Eu-Wau-Wau					
usa	Usarufa					
ush	Ushojo					
usi	Usui					
usk	Usaghade					
usp	Uspanteco					
usu	Uya					
uta	Otank	Bantoid				
ute	Ute	Numic	Latn	Southern Paiute, Colorado River Numic, Chemehuevi		
utp	Aba	Oceanic	Latn	Amba, Nebao, Nembao		
utr	Etulo	Atlantic-Congo	Latn			
utu	Utu					
uum	Urum	Turkic	Cyrl			
uun	Kulon-Pazeh	Austronesian	Latn	Pazeh, Pazih, Kulun, Kulon		
uur	Ura (Vanuatu)	Oceanic				
uuu	U	Austro-Asiatic				
uve	West Uvean	Polynesian		Uvean, Faga Ouvéa, Fagauvea		
uvh	Uri	Finisterre				
uvl	Lote	Western Oceanic				
uwa	Kuku-Uwanh					
uya	Doko-Uyanga	Benue-Congo				
vaa	Vaagri Booli					
vae	Vale					
vaf	Vafsi					
vag	Vagla					
vah	Varhadi-Nagpuri					
vai	Vai	Mande	Vaii	Gallinas, Vy		
vaj	Sekele			Sekela, Vasekele, Vasekela, Vasekela Bushman, ǃ'OǃKung		
val	Vehes					
vam	Vanimo					
van	Valman	Torricelli				
vao	Vao	North-Central Vanuatu				
vap	Vaiphei	Kukish				
var	Huarijio	Taracahitic	Latn	Guarijío, Varihío, Warihío		
vas	Vasavi					
vau	Vanuma					
vav	Varli					
vay	Vayu					
vbb	Southeast Babar					
vbk	Southwestern Bontok					
vec	Venetian	Romance	Latn			
ved	Veddah					
vem	Vemgo-Mabas					
veo	Ventureño	Chumashan	Latn			
vep	Veps	Finnic	Latn			
ver	Mom Jango					
vgr	Vaghri					
vgt	Flemish Sign Language	sign				
vic	Virgin Islands Creole					
vid	Vidunda					
vif	Vili					
vig	Viemo					
vil	Vilela					
vin	Vinza	Bantu	Latn			
vis	Vishavan	Dravidian				
vit	Viti					
viv	Iduna	Western Oceanic				
vka	Kariyarra	Ngayarda				
vki	Ija-Zuba					
vkj	Kujarge					
vkk	Kaur					
vkl	Kulisusu					
vkm	Kamakan					
vko	Kodeoha					
vkp	Korlai Creole Portuguese					
vkt	Tenggarong Kutai Malay					
vku	Kurrama	Ngayarda				
vlp	Valpei	North-Central Vanuatu				
vls	West Flemish	West Germanic	Latn			
vma	Martuthunira	Ngayarda	Latn			
vmb	Mbabaram	Pama-Nyungan	Latn			
vmc	Juxtlahuaca Mixtec	Mixtecan				
vmd	Mudu Koraga	Dravidian	Knda			
vme	East Masela					
vmg	Minigir	Western Oceanic				
vmh	Maraghei					
vmi	Miwa					
vmj	Ixtayutla Mixtec	Mixtecan				
vmk	Makhuwa-Shirima	Bantu	Latn			
vml	Malgana	Southwest Pama-Nyungan				
vmm	Mitlatongo Mixtec	Mixtecan				
vmp	Soyaltepec Mazatec					
vmq	Soyaltepec Mixtec	Mixtecan				
vmr	Marenje					
vms	Moksela	Central Malayo-Polynesian				
vmu	Muluridyi					
vmv	Valley Maidu	Maiduan				
vmw	Makhuwa	Bantu	Latn			
vmx	Tamazola Mixtec	Mixtecan				
vmy	Ayautla Mazatec					
vmz	Mazatlán Mazatec					
vnk	Lovono	Oceanic				
vnm	Neve'ei	North-Central Vanuatu				
vnp	Vunapu	North-Central Vanuatu				
vor	Voro					
vot	Votic	Finnic	Latn			
vra	Vera'a					
vro	Võro	Finnic	Latn			
vrs	Varisi	Western Oceanic				
vrt	Banam Bay	North-Central Vanuatu				
vsi	Moldova Sign Language	sign				
vsl	Venezuelan Sign Language	sign				
vsv	Valencian Sign Language	sign				
vto	Vitou					
vum	Vumbu					
vun	Vunjo					
vut	Vute	Bantoid				
vwa	Awa (China)			Awa, Ava, Va		
waa	Walla Walla	Sahaptian				
wab	Wab	Western Oceanic				
wac	Wasco-Wishram	Chinookan				
wad	Wandamen	Halmahera-Cenderawasih	Latn			
waf	Wakoná			Wakona		
wag	Wa'ema	Western Oceanic				
wah	Watubela	Central Malayo-Polynesian				
wai	Wares	Papuan				
waj	Waffa	Trans-New Guinea				
wal	Wolaytta			Walamo, Wolayta, Wolaitta, Wolaita, Welayta		
wam	Massachusett	Algonquian	Latn	Wampanoag		
wan	Wan					
wao	Wappo					
wap	Wapishana	Arawakan				
waq	Wageman	Gunwinyguan	Latn	Wagiman, Wakiman, Wogeman		
war	Waray-Waray	Philippine	Latn	Waray, Winaray, Samar-Leyte		
was	Washo					
wat	Kaninuwa	Western Oceanic				
wau	Wauja	Arawakan	Latn	Waura, Waurá, Uaura		
wav	Waka					
waw	Waiwai	Cariban		Uaiuai, Uaieue, Ouayeone, Katawian, Karahawyana		
wax	Watam	Papuan		Marangis		
way	Wayana	Cariban				
waz	Wampur	Western Oceanic				
wba	Warao	isolate	Latn			
wbb	Wabo	Halmahera-Cenderawasih	Latn			
wbe	Waritai	Lakes Plain				
wbf	Wara					
wbh	Wanda					
wbi	Wanji					
wbj	Alagwa	Cushitic				
wbk	Waigali	Nuristani				
wbl	Wakhi	Iranian	Cyrl, Latn, Arab			
wbm	Wa	Austro-Asiatic		Va		
wbp	Warlpiri	Pama-Nyungan	Latn			
wbq	Waddar	Dravidian				
wbr	Wagdi					
wbt	Wanman					
wbv	Wajarri	Southwest Pama-Nyungan				
wbw	Woi	Halmahera-Cenderawasih	Latn			
wca	Yanomámi					
wci	Waci Gbe					
wdd	Wandji					
wdg	Wadaginam					
wdj	Wadjiginy					
wdu	Wadjigu					
wdy	Wadjabangayi					
wea	Wewaw					
